D01-NF-R1	0	1079
D01-NF-R1	100	180058
D01-NF-R1	200	346725
D01-NF-R1	300	286654
D01-NF-R1	400	271415
D01-NF-R1	500	254921
D01-NF-R1	600	232842
D01-NF-R1	700	201816
D01-NF-R1	800	169187
D01-NF-R1	900	139484
D01-NF-R1	1000	116143
D01-NF-R1	1100	96702
D01-NF-R1	1200	81806
D01-NF-R1	1300	70027
D01-NF-R1	1400	60481
D01-NF-R1	1500	52909
D01-NF-R1	1600	46319
D01-NF-R1	1700	41313
D01-NF-R1	1800	37076
D01-NF-R1	1900	33166
D01-NF-R1	2000	30082
D01-NF-R1	2100	27052
D01-NF-R1	2200	24849
D01-NF-R1	2300	22877
D01-NF-R1	2400	21016
D01-NF-R1	2500	19376
D01-NF-R1	2600	18149
D01-NF-R1	2700	17046
D01-NF-R1	2800	15895
D01-NF-R1	2900	14913
D01-NF-R1	3000	14243
D01-NF-R1	3100	13272
D01-NF-R1	3200	12396
D01-NF-R1	3300	11803
D01-NF-R1	3400	11082
D01-NF-R1	3500	10564
D01-NF-R1	3600	9987
D01-NF-R1	3700	9623
D01-NF-R1	3800	9049
D01-NF-R1	3900	8710
D01-NF-R1	4000	8504
D01-NF-R1	4100	8105
D01-NF-R1	4200	7692
D01-NF-R1	4300	7224
D01-NF-R1	4400	7084
D01-NF-R1	4500	6793
D01-NF-R1	4600	6369
D01-NF-R1	4700	6314
D01-NF-R1	4800	6068
D01-NF-R1	4900	5725
D01-NF-R1	5000	5681
D01-NF-R1	5100	5501
D01-NF-R1	5200	5494
D01-NF-R1	5300	5254
D01-NF-R1	5400	5043
D01-NF-R1	5500	4958
D01-NF-R1	5600	4776
D01-NF-R1	5700	4490
D01-NF-R1	5800	4415
D01-NF-R1	5900	4308
D01-NF-R1	6000	4322
D01-NF-R1	6100	4146
D01-NF-R1	6200	4087
D01-NF-R1	6300	4031
D01-NF-R1	6400	3899
D01-NF-R1	6500	3777
D01-NF-R1	6600	3606
D01-NF-R1	6700	3543
D01-NF-R1	6800	3579
D01-NF-R1	6900	3264
D01-NF-R1	7000	3268
D01-NF-R1	7100	3298
D01-NF-R1	7200	3174
D01-NF-R1	7300	3119
D01-NF-R1	7400	3033
D01-NF-R1	7500	2988
D01-NF-R1	7600	2933
D01-NF-R1	7700	2820
D01-NF-R1	7800	2768
D01-NF-R1	7900	2802
D01-NF-R1	8000	2700
D01-NF-R1	8100	2722
D01-NF-R1	8200	2663
D01-NF-R1	8300	2524
D01-NF-R1	8400	2458
D01-NF-R1	8500	2425
D01-NF-R1	8600	2457
D01-NF-R1	8700	2394
D01-NF-R1	8800	2382
D01-NF-R1	8900	2342
D01-NF-R1	9000	2205
D01-NF-R1	9100	2175
D01-NF-R1	9200	2253
D01-NF-R1	9300	2143
D01-NF-R1	9400	2082
D01-NF-R1	9500	2117
D01-NF-R1	9600	2114
D01-NF-R1	9700	2009
D01-NF-R1	9800	1920
D01-NF-R1	9900	1974
D01-NF-R1	10000	1913
D01-NF-R1	10100	1870
D01-NF-R1	10200	1840
D01-NF-R1	10300	1937
D01-NF-R1	10400	1838
D01-NF-R1	10500	1826
D01-NF-R1	10600	1796
D01-NF-R1	10700	1728
D01-NF-R1	10800	1680
D01-NF-R1	10900	1711
D01-NF-R1	11000	1612
D01-NF-R1	11100	1661
D01-NF-R1	11200	1611
D01-NF-R1	11300	1635
D01-NF-R1	11400	1573
D01-NF-R1	11500	1562
D01-NF-R1	11600	1523
D01-NF-R1	11700	1479
D01-NF-R1	11800	1466
D01-NF-R1	11900	1491
D01-NF-R1	12000	1454
D01-NF-R1	12100	1501
D01-NF-R1	12200	1415
D01-NF-R1	12300	1331
D01-NF-R1	12400	1353
D01-NF-R1	12500	1368
D01-NF-R1	12600	1370
D01-NF-R1	12700	1271
D01-NF-R1	12800	1311
D01-NF-R1	12900	1253
D01-NF-R1	13000	1306
D01-NF-R1	13100	1220
D01-NF-R1	13200	1251
D01-NF-R1	13300	1201
D01-NF-R1	13400	1280
D01-NF-R1	13500	1201
D01-NF-R1	13600	1218
D01-NF-R1	13700	1198
D01-NF-R1	13800	1120
D01-NF-R1	13900	1166
D01-NF-R1	14000	1176
D01-NF-R1	14100	1040
D01-NF-R1	14200	1152
D01-NF-R1	14300	1111
D01-NF-R1	14400	1060
D01-NF-R1	14500	1099
D01-NF-R1	14600	1050
D01-NF-R1	14700	1018
D01-NF-R1	14800	1061
D01-NF-R1	14900	996
D01-NF-R1	15000	1020
D01-NF-R1	15100	1040
D01-NF-R1	15200	948
D01-NF-R1	15300	1010
D01-NF-R1	15400	953
D01-NF-R1	15500	936
D01-NF-R1	15600	897
D01-NF-R1	15700	907
D01-NF-R1	15800	856
D01-NF-R1	15900	921
D01-NF-R1	16000	918
D01-NF-R1	16100	885
D01-NF-R1	16200	911
D01-NF-R1	16300	906
D01-NF-R1	16400	854
D01-NF-R1	16500	843
D01-NF-R1	16600	849
D01-NF-R1	16700	841
D01-NF-R1	16800	863
D01-NF-R1	16900	826
D01-NF-R1	17000	826
D01-NF-R1	17100	785
D01-NF-R1	17200	802
D01-NF-R1	17300	756
D01-NF-R1	17400	757
D01-NF-R1	17500	769
D01-NF-R1	17600	763
D01-NF-R1	17700	694
D01-NF-R1	17800	700
D01-NF-R1	17900	703
D01-NF-R1	18000	736
D01-NF-R1	18100	734
D01-NF-R1	18200	689
D01-NF-R1	18300	729
D01-NF-R1	18400	642
D01-NF-R1	18500	685
D01-NF-R1	18600	704
D01-NF-R1	18700	676
D01-NF-R1	18800	630
D01-NF-R1	18900	603
D01-NF-R1	19000	649
D01-NF-R1	19100	607
D01-NF-R1	19200	595
D01-NF-R1	19300	613
D01-NF-R1	19400	595
D01-NF-R1	19500	612
D01-NF-R1	19600	604
D01-NF-R1	19700	558
D01-NF-R1	19800	566
D01-NF-R1	19900	528
D01-NF-R1	20000	596
D01-NF-R1	20100	555
D01-NF-R1	20200	525
D01-NF-R1	20300	585
D01-NF-R1	20400	565
D01-NF-R1	20500	553
D01-NF-R1	20600	519
D01-NF-R1	20700	501
D01-NF-R1	20800	512
D01-NF-R1	20900	486
D01-NF-R1	21000	487
D01-NF-R1	21100	446
D01-NF-R1	21200	495
D01-NF-R1	21300	491
D01-NF-R1	21400	456
D01-NF-R1	21500	472
D01-NF-R1	21600	459
D01-NF-R1	21700	480
D01-NF-R1	21800	479
D01-NF-R1	21900	463
D01-NF-R1	22000	464
D01-NF-R1	22100	479
D01-NF-R1	22200	433
D01-NF-R1	22300	395
D01-NF-R1	22400	419
D01-NF-R1	22500	455
D01-NF-R1	22600	449
D01-NF-R1	22700	411
D01-NF-R1	22800	433
D01-NF-R1	22900	400
D01-NF-R1	23000	387
D01-NF-R1	23100	398
D01-NF-R1	23200	407
D01-NF-R1	23300	364
D01-NF-R1	23400	382
D01-NF-R1	23500	400
D01-NF-R1	23600	376
D01-NF-R1	23700	368
